wine_link,name,year,winery,rating,rating_qty,price,body,tannis,sweetness,acidity,notes,pairings,grapes,region,style,alcohol,image
https://www.vivino.com/ar-bodega-noemia-a-lisa/w/77793?year=2022&price_id=38477033,A Lisa,2022,Bodega Noemìa,4.1,237,36.25,64.163505%,32.5013925%,18.06638%,44.18538%,"{'black fruit': 540, 'oaky': 449, 'earthy': 291, 'red fruit': 256, 'spices': 138, 'floral': 74, 'yeasty': 21, 'dried fruit': 15, 'vegetal': 15, 'ageing': 14, 'tree fruit': 9, 'citrus': 4, 'tropical': 2}","['beef', 'lamb', 'poultry']",['100%Malbec'],"['Argentina', 'Patagonia', 'Rio Negro']",Argentinian Malbec,13.5%,https://images.vivino.com/thumbs/5CbJIhDUQUKiWzW9O-q6Mg_pb_x600.png
https://www.vivino.com/viejo-isaias-elegido/w/1314446?year=2020&price_id=38564633,Elegido,2020,Viejo Isaías,4.1,based,36.74,58.131975%,49.201715%,27.413092499999998%,54.53433750000001%,"{'black fruit': 2, 'oaky': 1}","['beef', 'lamb', 'poultry', 'game (deer, venison)']","['Cabernet Sauvignon', 'Malbec']","['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon - Malbec,,https://images.vivino.com/thumbs/p7uzAFWyTuWQ1v-r3SViZw_150x200.jpg
https://www.vivino.com/zuccardi-jose-zuccardi-malbec/w/5565194?year=2020&price_id=37685184,José Zuccardi Malbec,2020,Zuccardi,4.1,234,46.95,66.8317675%,39.4827125%,15.693112500000002%,39.58232999999999%,"{'black fruit': 534, 'oaky': 460, 'earthy': 251, 'spices': 101, 'red fruit': 101, 'floral': 24, 'dried fruit': 17, 'yeasty': 15, 'vegetal': 12, 'ageing': 8, 'citrus': 3, 'tree fruit': 3, 'tropical': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,,https://images.vivino.com/thumbs/IzAjYFwSR5eSfMFVf7nRDg_pb_x600.png
https://www.vivino.com/andeluna-cellars-pasionado-malbec/w/1417748?year=2017&price_id=33240783,Pasionado Malbec,2017,Andeluna,4.1,218,53.54,64.840345%,31.1186425%,21.987782500000005%,37.320315%,"{'oaky': 66, 'black fruit': 42, 'earthy': 25, 'red fruit': 15, 'spices': 12, 'floral': 8, 'dried fruit': 3, 'tree fruit': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato', 'Gualtallary']",Argentinian Tupungato Malbec Red,14.5%,https://images.vivino.com/thumbs/vRqqbUBlTvyHduxUU9o1Qw_pb_x600.png
https://www.vivino.com/marchiori-cuartel-2-marchiori-vineyard-malbec/w/1251517?year=2022&price_id=34461513,Cuartel 2 Marchiori Vineyard Malbec,2022,Marchiori & Barraud,4.1,212,39.99,62.591415%,41.01715%,24.459925%,39.843025000000004%,"{'oaky': 22, 'black fruit': 13, 'red fruit': 8, 'spices': 4, 'earthy': 4, 'floral': 4, 'ageing': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza', 'Perdriel']",Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/IXMiKx6GSZOHWDkEouCpRQ_pb_x600.png
https://www.vivino.com/catena-alta-cabernet-sauvignon/w/6004174?year=2020&price_id=37795273,Cabernet Sauvignon,2020,Catena Alta,4.1,215,54.97,66.20004999999999%,54.024527500000005%,10.3200325%,43.675695%,"{'oaky': 533, 'black fruit': 466, 'earthy': 255, 'spices': 145, 'red fruit': 108, 'floral': 32, 'yeasty': 17, 'vegetal': 14, 'ageing': 9, 'dried fruit': 7, 'tree fruit': 5, 'citrus': 4, 'tropical': 3}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon,13.7%,https://images.vivino.com/thumbs/QWG-i545Tbm2YUATJr3cFw_pb_x600.png
https://www.vivino.com/achaval-ferrer-quimera-blanco/w/11510874?year=2022&price_id=38045706,Quimera Blanco,2022,Achaval-Ferrer,4.1,211,40.0,47.29141%,,17.3159225%,44.8885375%,{'tropical': 1},"['pork', 'shellfish', 'vegetarian', 'mature and hard cheese', 'lean fish', 'mild and soft cheese']","['Viognier', 'Chardonnay', 'Sauvignon Blanc', 'Sémillon']","['Argentina', 'Mendoza']",Argentinian White,,https://images.vivino.com/thumbs/yNiiOlv7SqGDjjEne2Wd0Q_pb_x600.png
https://www.vivino.com/finca-sophenia-synthesis-malbec/w/86853?year=2016&price_id=29131107,Synthesis Malbec,2016,Sophenia,4.1,200,40.0,64.7234775%,34.7018875%,18.363832499999994%,39.251715000000004%,"{'oaky': 157, 'black fruit': 120, 'earthy': 57, 'spices': 43, 'red fruit': 23, 'floral': 14, 'yeasty': 8, 'tree fruit': 3, 'dried fruit': 2, 'ageing': 1, 'tropical': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Tupungato Malbec Red,,https://images.vivino.com/thumbs/fjkso4VXSbi8ZFZLg8-Mkg_pb_x600.png
https://www.vivino.com/susana-balbo-signature-white-blend/w/4510456?year=2023&price_id=38602516,Signature White Blend,2023,Susana Balbo,4.1,198,38.33,45.450175%,,13.652132499999997%,53.01925500000001%,"{'citrus': 265, 'tree fruit': 219, 'tropical': 156, 'earthy': 113, 'oaky': 56, 'vegetal': 48, 'floral': 47, 'yeasty': 23, 'spices': 23, 'ageing': 13, 'black fruit': 4, 'red fruit': 3}","['pork', 'shellfish', 'vegetarian', 'mature and hard cheese', 'lean fish', 'mild and soft cheese']","['Sauvignon Blanc', 'Sémillon', 'Torrontés']","['Argentina', 'Mendoza', 'Uco Valley']",Argentinian White,12.5%,https://images.vivino.com/thumbs/Lx2iRKsuQJWEjEoM6uwztw_pb_x600.png
https://www.vivino.com/familia-mayol-finca-montuiri-malbec/w/17368?year=2017&price_id=27175299,Finca Montuiri Malbec,2017,Familia Mayol,4.1,based,42.5,65.63971000000001%,21.591180000000005%,14.9852925%,28.701465%,"{'black fruit': 4, 'oaky': 3, 'earthy': 2, 'red fruit': 2, 'spices': 2}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Lujan de Cuyo Malbec Red,15%,https://images.vivino.com/thumbs/pjfF5o13RhCoguL2kw2SCw_pb_x600.png
https://www.vivino.com/trapiche-finca-las-piedras-terroir-series-single-vineyard-chardonnay/w/7805097?year=2021&price_id=34225015,Finca Las Piedras Terroir Series Single Vineyard Chardonnay,2021,Trapiche,4.1,181,52.83,56.08834%,,10.9248525%,45.5509525%,"{'tree fruit': 54, 'oaky': 26, 'citrus': 16, 'yeasty': 13, 'tropical': 10, 'earthy': 7, 'vegetal': 5, 'ageing': 3}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['Chardonnay'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Chardonnay,,https://images.vivino.com/thumbs/fNoUI7JDSty006Wa6RzLdg_pb_x600.png
https://www.vivino.com/catena-alta-chardonnay/w/1872?year=2022&price_id=38193657,Chardonnay,2022,Catena Alta,4.1,175,36.74,55.921392499999996%,,18.842762500000006%,38.492105%,"{'oaky': 1812, 'tree fruit': 952, 'citrus': 597, 'earthy': 457, 'tropical': 425, 'yeasty': 410, 'ageing': 222, 'vegetal': 167, 'floral': 67, 'spices': 54, 'dried fruit': 16, 'red fruit': 14, 'black fruit': 3}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['100%Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,13%,https://images.vivino.com/thumbs/HvDWlPScSh6m6q6pHkS4YA_pb_x600.png
https://www.vivino.com/zuccardi-poligonos-gualtallary-malbec/w/9722289?year=2019&price_id=34677417,Poligonos Gualtallary Malbec,2019,Zuccardi,4.1,164,35.75,60.297275%,46.8981975%,12.029465000000002%,48.2121875%,"{'black fruit': 2, 'citrus': 1, 'yeasty': 1, 'oaky': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato', 'Gualtallary']",Argentinian Tupungato Malbec Red,,https://images.vivino.com/thumbs/kht0reskTUqMQh8F-JFv9g_150x200.jpg
https://www.vivino.com/maal-imposible/w/1996778?year=2021&price_id=36805441,Imposible,2021,Maal,4.1,155,26.95,61.9837325%,35.127610000000004%,25.16713%,39.5257575%,"{'oaky': 49, 'black fruit': 39, 'earthy': 28, 'red fruit': 10, 'spices': 3, 'floral': 3, 'yeasty': 2, 'dried fruit': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,14.5%,https://images.vivino.com/thumbs/YV3tmdNRS-mrDmYyj05bXg_pb_x600.png
https://www.vivino.com/tikal-patriota-malbec-bonarda/w/1506316?year=2020&price_id=38016558,Patriota Malbec - Bonarda,2020,Tikal,4.1,142,24.14,64.26938750000001%,30.409025%,20.372949999999996%,37.11534%,"{'black fruit': 456, 'oaky': 436, 'earthy': 290, 'red fruit': 235, 'spices': 131, 'yeasty': 40, 'floral': 27, 'dried fruit': 23, 'vegetal': 13, 'ageing': 11, 'citrus': 8, 'tree fruit': 7, 'tropical': 1}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Bonarda', 'Malbec']","['Argentina', 'Mendoza']",Argentinian Malbec Red Blend,13.5%,https://images.vivino.com/thumbs/D9_5cHiuRAyP92lp2vbSzg_pb_x600.png
https://www.vivino.com/familia-belasco-ar-guentota-old-vine-malbec/w/22651?year=2018&price_id=33543456,AR Guentota Old Vine Malbec,2018,Belasco de Baquedano,4.1,140,24.14,66.87263250000001%,28.649054999999997%,18.323850000000004%,34.39196750000001%,"{'black fruit': 66, 'oaky': 59, 'earthy': 26, 'red fruit': 20, 'spices': 17, 'dried fruit': 9, 'ageing': 6, 'floral': 6, 'yeasty': 2, 'vegetal': 2}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Lujan de Cuyo Malbec Red,14%,https://images.vivino.com/thumbs/jhgibfQOQ82LbNr1pWznNw_pb_x600.png
https://www.vivino.com/trapiche-terroir-series-laborde-single-vineyard-cabernet-sauvignon/w/5690638?year=2015&price_id=35890973,Terroir Series Laborde Single Vineyard Cabernet Sauvignon,2015,Trapiche,4.1,140,61.67,66.8359925%,60.054795%,10.2846275%,44.6586725%,"{'black fruit': 33, 'oaky': 21, 'spices': 15, 'earthy': 9, 'red fruit': 4, 'dried fruit': 1, 'floral': 1}","['beef', 'lamb', 'poultry']",['Cabernet Sauvignon'],"['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon,,https://images.vivino.com/thumbs/aXh5ElGPSDOg9px4diC2IA_pb_x600.png
https://www.vivino.com/finca-decero-the-owl-the-dust-devil-icon-blend/w/4748270?year=2019&price_id=38580956,The Owl & The Dust Devil Icon Blend,2019,Finca Decero,4.1,133,33.99,66.6637875%,44.2500875%,30.037647500000006%,54.88629999999999%,"{'oaky': 319, 'black fruit': 248, 'earthy': 151, 'red fruit': 114, 'spices': 81, 'yeasty': 28, 'floral': 11, 'dried fruit': 9, 'ageing': 3, 'vegetal': 3, 'tree fruit': 2, 'citrus': 1}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Malbec', 'Petit Verdot', 'Tannat', 'Cabernet Sauvignon']","['Argentina', 'Mendoza', 'Agrelo']",Argentinian Malbec Red Blend,14.5%,https://images.vivino.com/thumbs/0WMJIISTSEm-b9oqVxOvmg_pb_x600.png
https://www.vivino.com/lagarde-proyecto-hermanas-malbec-cabernet-franc/w/8527845?year=2019&price_id=35532717,Proyecto Hermanas Malbec - Cabernet Franc,2019,Lagarde,4.1,129,36.25,68.6578925%,49.849665%,16.447612499999998%,58.269000000000005%,"{'earthy': 15, 'black fruit': 11, 'oaky': 11, 'red fruit': 2, 'spices': 2, 'floral': 1, 'yeasty': 1}","['beef', 'lamb', 'poultry', 'pasta']","['Cabernet Franc', 'Malbec']","['Argentina', 'Mendoza']",Argentinian Bordeaux Blend,,https://images.vivino.com/thumbs/-fNtaea1Q-OeXtqlO-LMcQ_pb_x600.png
https://www.vivino.com/ar-flechas-de-los-andes-gran-cabernet-franc/w/10541944?year=2021&price_id=35063762,Gran Cabernet Franc,2021,Flechas de los Andes,4.1,125,24.14,43.748765%,53.954652499999995%,15.571079999999998%,66.473035%,"{'oaky': 3, 'black fruit': 1, 'red fruit': 1, 'spices': 1, 'earthy': 1}","['beef', 'lamb', 'pork', 'vegetarian', 'poultry', ""goat's milk cheese""]",['Cabernet Franc'],"['Argentina', 'Mendoza']",Argentinian Mendoza Cabernet Franc Red,,https://images.vivino.com/thumbs/JGHOZ8W5TUW661yxNCS95A_pb_x600.png
https://www.vivino.com/humberto-canale-gran-reserva-malbec/w/16721?year=2020&price_id=35481288,Gran Reserva Malbec,2020,Humberto Canale,4.1,117,34.97,60.1649625%,34.511134999999996%,20.176944999999996%,37.938415%,"{'oaky': 87, 'black fruit': 47, 'earthy': 31, 'red fruit': 23, 'spices': 13, 'dried fruit': 9, 'yeasty': 6, 'vegetal': 4, 'ageing': 3, 'floral': 3, 'tree fruit': 2, 'citrus': 1, 'tropical': 1}","['beef', 'lamb', 'poultry']",['Malbec'],"['Argentina', 'Patagonia', 'Rio Negro']",Argentinian Malbec,,https://images.vivino.com/thumbs/wocelfiZQ3ewRWWOVkunrg_pb_x600.png
https://www.vivino.com/catena-appellation-san-carlos-cabernet-franc/w/2447444?year=2022&price_id=37922403,Appellation San Carlos Cabernet Franc,2022,Catena,4.1,130,23.7,45.285885%,54.7618625%,10.438904999999998%,53.35114%,"{'black fruit': 509, 'oaky': 479, 'spices': 362, 'red fruit': 255, 'earthy': 209, 'vegetal': 42, 'yeasty': 23, 'floral': 23, 'ageing': 15, 'dried fruit': 14, 'citrus': 5, 'tree fruit': 2, 'tropical': 1}","['beef', 'lamb', 'pork', 'vegetarian', ""goat's milk cheese"", 'cured meat']",['Cabernet Franc'],"['Argentina', 'Mendoza', 'Uco Valley', 'San Carlos']",Argentinian Uco Valley Cabernet Franc Red,13.5%,https://images.vivino.com/thumbs/55RNByroST-Eo1UQPIIv8g_pb_x600.png
https://www.vivino.com/ar-bodega-noemia-a-lisa/w/77793?year=2023&price_id=37472744,A Lisa,2023,Bodega Noemìa,4.1,117,28.34,64.163505%,32.5013925%,18.06638%,44.18538%,"{'black fruit': 540, 'oaky': 449, 'earthy': 291, 'red fruit': 256, 'spices': 138, 'floral': 74, 'yeasty': 21, 'dried fruit': 15, 'vegetal': 15, 'ageing': 14, 'tree fruit': 9, 'citrus': 4, 'tropical': 2}","['beef', 'lamb', 'poultry']",['100%Malbec'],"['Argentina', 'Patagonia', 'Rio Negro']",Argentinian Malbec,14%,https://images.vivino.com/thumbs/5CbJIhDUQUKiWzW9O-q6Mg_pb_x600.png
https://www.vivino.com/pulenta-estate-sauvignon-blanc-vi/w/1153462?year=2020&price_id=38258377,Sauvignon Blanc (VI),2020,Pulenta Estate,4.1,113,35.0,42.805299999999995%,,0,67.30869999999999%,"{'citrus': 67, 'tree fruit': 46, 'tropical': 29, 'earthy': 18, 'oaky': 9, 'vegetal': 7, 'floral': 3, 'yeasty': 2, 'spices': 2, 'black fruit': 1}","['shellfish', 'vegetarian', ""goat's milk cheese""]",['100%Sauvignon Blanc'],"['Argentina', 'Mendoza', 'Agrelo']",Argentinian Sauvignon Blanc,11.5%,https://images.vivino.com/thumbs/RHGN8lUMRk686NnFCGC5MA_pb_x600.png
https://www.vivino.com/nomade-las-mulas-reserva-syrah-malbec/w/4730395?year=2017&price_id=34442404,Las Mulas Reserva Syrah - Malbec,2017,Nōmade,4.1,based,28.34,67.5%,42.5%,17.5%,55%,{},"['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Shiraz/Syrah', 'Malbec']","['Argentina', 'Mendoza']",Argentinian Malbec Red Blend,,https://images.vivino.com/thumbs/e18nQGopT7C3DEwenjRhdQ_150x200.jpg
https://www.vivino.com/chacra-barda-pinot-noir/w/1157381?year=2023&price_id=36507922,Barda Pinot Noir,2023,Chacra,4.1,118,37.4,38.9053925%,12.315440000000002%,5.838495%,47.801422499999994%,"{'red fruit': 1312, 'earthy': 633, 'oaky': 512, 'spices': 182, 'black fruit': 179, 'vegetal': 53, 'floral': 42, 'yeasty': 36, 'ageing': 19, 'dried fruit': 18, 'citrus': 16, 'tree fruit': 11, 'tropical': 2}","['beef', 'veal', 'poultry', 'game (deer, venison)']",['100%Pinot Noir'],"['Argentina', 'Patagonia']",Argentinian Pinot Noir,13%,https://images.vivino.com/thumbs/uqrU9dkaT-GkHVgzkSC74A_pb_x600.png
https://www.vivino.com/mariflor-pinot-noir/w/1126582?year=2023&price_id=37941828,Pinot Noir,2023,Mariflor,4.1,103,47.0,40.402049999999996%,17.999629999999996%,11.343117500000002%,43.4884725%,"{'oaky': 48, 'red fruit': 35, 'earthy': 34, 'black fruit': 16, 'spices': 11, 'yeasty': 6, 'vegetal': 2, 'floral': 2, 'tropical': 1, 'tree fruit': 1, 'citrus': 1}","['beef', 'veal', 'poultry', 'game (deer, venison)']",['Pinot Noir'],"['Argentina', 'Mendoza']",Argentinian Pinot Noir,,https://images.vivino.com/thumbs/kDGoKO64TLWAFWz77bP2Vw_pb_x600.png
https://www.vivino.com/altos-las-hormigas-malbec-appellation-gualtallary/w/4442301?year=2021&price_id=34896836,Malbec Appellation Gualtallary,2021,Altos Las Hormigas,4.1,101,52.2,65.34363499999999%,43.42684%,13.343774999999997%,47.260742500000006%,"{'oaky': 127, 'black fruit': 114, 'spices': 67, 'earthy': 65, 'red fruit': 43, 'floral': 24, 'dried fruit': 8, 'yeasty': 5, 'ageing': 4, 'vegetal': 4, 'citrus': 2, 'tree fruit': 1, 'tropical': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato', 'Gualtallary']",Argentinian Tupungato Malbec Red,13.5%,https://images.vivino.com/thumbs/LALUdovfRZKvMnf5oitTOQ_pb_x600.png
https://www.vivino.com/zuccardi-poligonos-gualtallary-malbec/w/9722289?year=2021&price_id=37942384,Poligonos Gualtallary Malbec,2021,Zuccardi,4.1,100,35.75,60.297275%,46.8981975%,12.029465000000002%,48.2121875%,"{'black fruit': 2, 'citrus': 1, 'yeasty': 1, 'oaky': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato', 'Gualtallary']",Argentinian Tupungato Malbec Red,,https://images.vivino.com/thumbs/kht0reskTUqMQh8F-JFv9g_150x200.jpg
https://www.vivino.com/abito-blend/w/4292149?year=2019&price_id=36360215,Blend,2019,Abito,4.1,98,39.08,77.9569425%,57.44199999999999%,12.8339225%,61.5131775%,"{'oaky': 9, 'red fruit': 7, 'black fruit': 6, 'earthy': 4, 'spices': 2, 'floral': 2, 'dried fruit': 1}","['beef', 'lamb', 'poultry', 'pasta']","['Cabernet Franc', 'Malbec', 'Petit Verdot']","['Argentina', 'Mendoza', 'Maipu']",Argentinian Bordeaux Blend,,https://images.vivino.com/thumbs/Dk3u4y7VSs6yFoZoCuauVQ_150x200.jpg
https://www.vivino.com/mendel-winery-malbec/w/13789?year=2021&price_id=36951172,Malbec,2021,Mendel,4.1,84,29.95,66.405165%,31.022487500000004%,19.3847575%,35.879259999999995%,"{'oaky': 494, 'black fruit': 452, 'earthy': 162, 'red fruit': 121, 'spices': 91, 'floral': 27, 'dried fruit': 26, 'ageing': 15, 'yeasty': 12, 'vegetal': 8, 'citrus': 3, 'tree fruit': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/1nk0TzqaTQKauReEtF6ukg_pb_x600.png
https://www.vivino.com/los-noques-reserve-malbec/w/4065848?year=2015&price_id=32682448,Reserve Malbec,2015,Los Noques,4.1,83,25.25,66.0938%,35.940999999999995%,22.199319999999997%,38.1747425%,"{'oaky': 14, 'black fruit': 13, 'spices': 5, 'red fruit': 4, 'earthy': 3, 'floral': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,,https://images.vivino.com/thumbs/GBgAw6uDQPW6MFmndf2W5Q_pb_x600.png
https://www.vivino.com/antigal-aduentus-cabernet-franc-mendoza/w/5828831?year=2019&price_id=38476875,ADUENTUS Cabernet Franc,2019,Antigal,4.1,81,34.17,57.80747500000001%,46.3775675%,21.603267499999998%,62.219165000000004%,"{'oaky': 24, 'black fruit': 16, 'earthy': 7, 'red fruit': 6, 'spices': 5, 'vegetal': 5, 'yeasty': 1}","['beef', 'lamb', 'pork', 'vegetarian', 'poultry', ""goat's milk cheese""]",['Cabernet Franc'],"['Argentina', 'Mendoza']",Argentinian Mendoza Cabernet Franc Red,,https://images.vivino.com/thumbs/thv8w4NDTgGhDNIH3rLShg_pb_x600.png
https://www.vivino.com/domaine-nico-histoire-d-a-pinot-noir/w/7206546?year=2021&price_id=37938409,Histoire d'A Pinot Noir,2021,Domaine Nico,4.1,79,57.38,42.8139325%,19.75299%,10.73939%,52.0261225%,"{'red fruit': 48, 'earthy': 37, 'oaky': 21, 'spices': 18, 'black fruit': 8, 'citrus': 3, 'floral': 3, 'dried fruit': 1, 'tree fruit': 1, 'vegetal': 1}","['beef', 'veal', 'poultry', 'game (deer, venison)']",['100%Pinot Noir'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Pinot Noir,13.7%,https://images.vivino.com/thumbs/PRJgz_CDSeuV4QuHdF1xGg_pb_x600.png
https://www.vivino.com/altos-las-hormigas-malbec-appellation-paraje-altamira/w/73760?year=2020&price_id=36786824,Malbec Appellation Paraje Altamira,2020,Altos Las Hormigas,4.1,77,62.91,62.776605%,33.178395%,23.28993%,40.652232500000004%,"{'oaky': 32, 'earthy': 24, 'red fruit': 21, 'spices': 17, 'black fruit': 16, 'floral': 3, 'ageing': 2, 'yeasty': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Paraje Altamira']",Argentinian Uco Valley Malbec Red,14%,https://images.vivino.com/thumbs/3iJ7urf0Rq6doc-Nf6z5sw_pb_x600.png
https://www.vivino.com/zuccardi-finca-canal-uco-paraje-altamira-red-wine/w/4011850?year=2019&price_id=33496393,Finca Canal Uco,2019,Zuccardi,4.1,77,99.99,65.69972%,41.934475%,21.366254999999995%,41.86595499999999%,"{'black fruit': 50, 'oaky': 28, 'red fruit': 24, 'spices': 20, 'earthy': 15, 'floral': 7, 'yeasty': 3, 'ageing': 1, 'vegetal': 1, 'citrus': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Paraje Altamira']",Argentinian Uco Valley Malbec Red,14%,https://images.vivino.com/thumbs/ZCvsdM59QYy_YxQoM4TVcA_pb_x600.png
https://www.vivino.com/casarena-naoki-s-vineyard-malbec/w/5129131?year=2020&price_id=37593900,Naoki's Vineyard Malbec,2020,Casarena,4.1,77,39.99,65.223775%,37.246697499999996%,22.529887499999997%,44.828235%,"{'oaky': 74, 'black fruit': 57, 'earthy': 23, 'red fruit': 21, 'spices': 19, 'floral': 6, 'ageing': 5, 'dried fruit': 3, 'vegetal': 3, 'yeasty': 2, 'tropical': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Lujan de Cuyo Malbec Red,14%,https://images.vivino.com/thumbs/KddHeWfnS-CEhGLrD5swMw_pb_x600.png
https://www.vivino.com/casarena-lauren-s-single-vineyard-agrelo-cabernet-franc/w/1830653?year=2020&price_id=37593899,Lauren's Single Vineyard Agrelo Cabernet Franc,2020,Casarena,4.1,72,39.99,51.396930000000005%,47.982495%,23.169749999999997%,66.794645%,"{'oaky': 64, 'red fruit': 55, 'spices': 47, 'earthy': 38, 'black fruit': 30, 'vegetal': 12, 'ageing': 6, 'floral': 4, 'tree fruit': 3, 'yeasty': 1, 'citrus': 1}","['beef', 'lamb', 'pork', 'vegetarian', 'poultry', ""goat's milk cheese""]",['Cabernet Franc'],"['Argentina', 'Mendoza', 'Agrelo']",Argentinian Mendoza Cabernet Franc Red,,https://images.vivino.com/thumbs/g0orI3k7TK-Kr2uDWBfyHg_pb_x600.png
https://www.vivino.com/chacra-sin-azufre-pinot-noir-patagonia/w/4483732?year=2022&price_id=34207826,Sin Azufre Pinot Noir,2022,Chacra,4.1,72,50.17,40.940475000000006%,14.982207500000001%,0.9648049999999984%,51.37664%,"{'red fruit': 237, 'oaky': 109, 'earthy': 84, 'black fruit': 52, 'spices': 35, 'floral': 26, 'yeasty': 8, 'tree fruit': 6, 'vegetal': 5, 'citrus': 5, 'ageing': 3, 'dried fruit': 3}","['beef', 'veal', 'poultry', 'game (deer, venison)']",['100%Pinot Noir'],"['Argentina', 'Patagonia']",Argentinian Pinot Noir,13%,https://images.vivino.com/thumbs/UdMe_03RRIiHhaAy6AIcxA_pb_x600.png
https://www.vivino.com/zuccardi-poligonos-san-pablo-verdejo-valle-de-uco-white-wine/w/5835761?year=2021&price_id=37942387,Poligonos San Pablo Verdejo,2021,Zuccardi,4.1,69,35.75,46.177367499999995%,,11.372467499999999%,49.25704%,"{'earthy': 17, 'citrus': 15, 'tree fruit': 13, 'vegetal': 3, 'oaky': 2, 'tropical': 2, 'spices': 1}","['pork', 'shellfish', 'vegetarian', 'mature and hard cheese', 'lean fish', 'mild and soft cheese']",['Verdejo'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian White,,https://images.vivino.com/thumbs/Pzs9xD49Q8GVY7tsuRFE6A_pb_x600.png
